,open_time,open,high,low,close,volume,close_time,c1,c2,c3,c4,c5
113,1617012000000,57922.2,58350.0,57609.81,57854.32,7382.240371,1617019199999,427816223.956004,197718,3911.848111,226656097.09431028,0.0
114,1617019200000,57854.14,58405.82,57792.05,57960.17,5629.821854,1617026399999,327036382.06093466,174557,3001.138098,174340533.90366238,0.0
115,1617026400000,57960.65,58182.13,57267.98,57719.74,9381.506768,1617033599999,542408924.8437076,200409,4327.378998,250150051.94232363,0.0
116,1617033600000,57719.74,58290.0,57170.0,57924.69,6356.436573,1617040799999,367297118.25741595,242213,3193.621622,184596735.6732667,0.0
117,1617040800000,57924.69,58021.19,57317.02,57676.42,4490.220523,1617047999999,259244597.39913592,144254,2196.571361,126829137.47790752,0.0
118,1617048000000,57676.41,57733.95,57103.43,57547.6,4313.49174,1617055199999,247706442.6709455,140434,2151.505931,123571235.49108042,0.0
119,1617055200000,57547.6,57900.0,57297.31,57635.47,2963.064888,1617062399999,170809346.21548283,139273,1335.55435,76996839.41145507,0.0
120,1617062400000,57635.46,57769.01,57259.48,57439.67,3902.039852,1617069599999,224332067.8310184,95310,1589.165702,91379845.82250302,0.0
121,1617069600000,57439.67,57450.0,57117.36,57181.33,3198.322483,1617076799999,183152284.7917562,93806,1468.25243,84075696.14039044,0.0
122,1617076800000,57181.33,57839.16,57071.35,57670.13,3996.458905,1617083999999,229646004.1801216,99323,1901.517932,109282294.6847259,0.0
123,1617084000000,57670.14,58277.0,57505.49,58116.17,4613.046423,1617091199999,267594064.8050101,155400,2396.415119,139024994.09200427,0.0
124,1617091200000,58116.16,58923.26,57726.72,58873.91,7115.97365,1617098399999,415174457.323709,183196,3859.362505,225257892.19856483,0.0
125,1617098400000,58873.91,59335.0,58625.0,59240.34,8540.126125,1617105599999,504304501.9959633,225031,4598.306574,271547910.61245936,0.0
126,1617105600000,59240.33,59368.0,58819.19,58890.01,6221.237775,1617112799999,367531368.7686524,167682,3054.957807,180517726.2485707,0.0
127,1617112800000,58890.01,58999.14,58500.0,58526.42,4789.33847,1617119999999,281472200.5026056,153297,2314.158165,136019414.41263887,0.0
128,1617120000000,58526.43,58888.0,58470.0,58700.0,3390.504823,1617127199999,199038071.3518416,120126,1642.049205,96407137.76850688,0.0
129,1617127200000,58699.99,59107.84,58699.99,59060.0,3425.301841,1617134399999,201844053.42565688,109688,1937.577631,114196561.06420182,0.0
130,1617134400000,59060.0,59086.65,58380.02,58722.88,3382.314236,1617141599999,198325529.12692884,119364,1516.169507,88940684.21802449,0.0
131,1617141600000,58722.89,58900.0,58531.7,58746.57,2547.778539,1617148799999,149529503.3517665,90521,1263.594103,74162500.66731133,0.0
132,1617148800000,58746.57,59050.0,58631.65,58885.76,3319.184407,1617155999999,195466489.54331765,120450,1712.075304,100830166.80613825,0.0
133,1617156000000,58885.76,58913.74,58369.0,58608.63,3795.977916,1617163199999,222635123.68990317,129926,1629.870514,95616159.43259692,0.0
134,1617163200000,58608.62,58779.63,58476.81,58710.95,3128.214026,1617170399999,183395120.23043346,144712,1443.441603,84610523.81147477,0.0
135,1617170400000,58710.96,59800.0,57500.18,58173.83,8607.169849,1617177599999,508193160.4987952,253005,4506.84404,266382010.83384523,0.0
136,1617177600000,58173.82,58275.45,56769.0,57959.05,8176.196865,1617184799999,472216917.48026377,226204,3726.75612,215297605.32824394,0.0
137,1617184800000,57959.05,58137.01,57254.9,58015.02,4477.839929,1617191999999,258676765.31752264,130027,2205.545828,127424146.85653004,0.0
138,1617192000000,58015.02,58813.1,57641.06,58598.55,5050.49319,1617199199999,294314146.3336087,149125,2653.185496,154642967.51601267,0.0
139,1617199200000,58598.55,59430.54,58370.2,59304.75,5551.415356,1617206399999,327249111.9128114,175173,2864.581034,168909355.58490863,0.0
140,1617206400000,59304.76,59648.52,58782.8,59251.99,5494.492984,1617213599999,325029276.96200037,172064,3250.246653,192288431.71671337,0.0
141,1617213600000,59251.99,59585.61,58453.3,58553.12,5605.066167,1617220799999,332127589.6797891,176167,3090.912048,183213226.7181158,0.0
142,1617220800000,58553.12,59289.45,58328.55,58940.5,4954.390643,1617227999999,291323243.0496276,154944,2623.138817,154243020.9922447,0.0
143,1617228000000,58940.5,59009.85,58540.0,58740.55,2815.101334,1617235199999,165349139.10650268,96427,1368.21573,80365177.31362572,0.0
144,1617235200000,58739.46,59314.53,58720.82,59143.72,3353.362115,1617242399999,198112934.88082507,149792,1613.911166,95340863.89359309,0.0
145,1617242400000,59139.74,59309.44,58941.56,59119.02,2527.730799,1617249599999,149351325.98718286,93007,1293.901442,76448385.45370756,0.0
146,1617249600000,59119.02,59232.59,58622.0,58764.79,3242.474749,1617256799999,190977070.4550573,94529,1557.793958,91737558.44367246,0.0
147,1617256800000,58764.79,59032.34,58500.2,58817.77,3477.860624,1617263999999,204503032.4265137,111511,1556.430919,91523672.74819227,0.0
148,1617264000000,58817.78,59490.0,58564.0,58820.19,5454.454769,1617271199999,321940732.6362237,149143,2649.863564,156444782.90505227,0.0
149,1617271200000,58820.19,58974.34,58115.0,58584.32,6505.142004,1617278399999,380845236.512684,185277,3008.049704,176127122.42314932,0.0
150,1617278400000,58584.32,59111.74,58375.0,58930.34,4234.926103,1617285599999,248994652.08678293,158824,2172.166731,127726005.88285804,0.0
151,1617285600000,58930.34,59263.3,58771.17,58974.65,4172.708505,1617292799999,246233233.44137117,136269,2105.099658,124220219.72406894,0.0
152,1617292800000,58974.66,59146.77,58317.33,58501.63,4209.678397,1617299999999,247192991.24216458,146643,2018.534091,118544096.06979479,0.0
153,1617300000000,58501.63,58953.24,57935.45,58918.99,4950.28976,1617307199999,289830868.8596378,188737,2406.694248,140916241.15178674,0.0
154,1617307200000,58918.99,59033.0,58544.16,58760.67,2643.2735,1617314399999,155566029.71877855,103188,1268.399777,74652508.35999325,0.0
155,1617314400000,58760.68,59069.74,58524.7,58720.44,2643.715895,1617321599999,155690771.69615188,77511,1315.411478,77470240.83635318,0.0
156,1617321600000,58720.45,59029.0,58455.1,58891.26,3722.361635,1617328799999,218694259.50392535,104889,1797.883568,105629217.92581883,0.0
157,1617328800000,58891.25,60200.0,58842.28,59869.79,10240.354617,1617335999999,611621436.7514147,254872,5815.322003,347352164.4664278,0.0
158,1617336000000,59869.79,59997.0,59381.04,59554.69,3393.395801,1617343199999,202283331.59934264,149880,1664.443993,99221622.03141907,0.0
159,1617343200000,59554.68,59741.65,59307.35,59417.63,3423.830788,1617350399999,203939160.82457867,133934,1702.496437,101401217.06214064,0.0
160,1617350400000,59421.21,59685.0,59218.0,59621.01,3302.170288,1617357599999,196446646.2565172,131141,1607.862775,95659469.65883249,0.0
161,1617357600000,59621.02,59660.3,59406.18,59542.78,2297.110934,1617364799999,136789837.8805681,99121,1135.392247,67609968.44238813,0.0
162,1617364800000,59542.78,59600.0,58827.66,59204.99,3922.658852,1617371999999,232537146.4406307,139041,1894.064403,112306279.22400762,0.0
163,1617372000000,59205.0,59624.86,59050.0,59480.06,4285.571623,1617379199999,254365112.21261418,169704,2067.644986,122727810.29539035,0.0
164,1617379200000,59480.06,59600.0,59082.0,59180.02,3349.265263,1617386399999,198528021.0246165,139727,1640.940574,97270883.61113378,0.0
165,1617386400000,59180.02,59280.45,58525.01,58850.0,4043.500425,1617393599999,238193153.3512141,138254,1842.381832,108537656.96382345,0.0
166,1617393600000,58850.0,58948.0,58428.57,58739.13,2853.333104,1617400799999,167575373.75798884,113097,1295.392565,76090688.47717184,0.0
167,1617400800000,58739.12,59219.0,58639.17,58950.01,2548.865451,1617407999999,150186281.66505635,92696,1231.869771,72586751.67221522,0.0
168,1617408000000,58950.01,59450.08,58931.3,59254.98,3002.270325,1617415199999,177814663.06600752,107599,1516.039678,89784191.7921771,0.0
169,1617415200000,59254.98,59430.0,59124.32,59221.53,2177.153534,1617422399999,129044795.78899217,73381,1071.438416,63507082.90723934,0.0
170,1617422400000,59221.52,59531.74,59191.98,59466.37,2244.070535,1617429599999,133275005.93104711,77926,1214.78183,72148812.26659912,0.0
171,1617429600000,59466.38,59525.0,59180.0,59298.85,2894.901495,1617436799999,171807958.03211638,97722,1481.914746,87951325.65073691,0.0
172,1617436800000,59301.8,59791.72,58750.96,59423.9,4685.815241,1617443999999,277699661.10384125,149541,2352.280443,139456168.1183241,0.0
173,1617444000000,59423.9,59700.0,59194.0,59255.02,3210.878502,1617451199999,190896534.22684485,116956,1636.813544,97326580.50932308,0.0
174,1617451200000,59256.07,59454.83,59124.83,59414.8,2550.407613,1617458399999,151243371.1727935,107968,1312.667811,77846393.51654571,0.0
175,1617458400000,59414.8,59454.71,58800.0,58829.99,4230.644059,1617465599999,250267023.91843295,139852,1993.586874,117958789.61114164,0.0
176,1617465600000,58829.99,59143.71,58177.77,58210.13,6058.404257,1617472799999,355408467.68064845,253230,2692.302046,157965901.67539302,0.0
177,1617472800000,58208.33,58748.76,57707.7,58597.04,5542.871522,1617479999999,323040419.3528383,164024,2585.787923,150763658.7382602,0.0
178,1617480000000,58597.04,58597.04,57500.0,57631.28,4080.146592,1617487199999,236789546.83571368,148999,1801.893231,104587170.35085191,0.0
179,1617487200000,57631.28,57800.0,56880.0,57051.94,6732.288438,1617494399999,385864239.05526096,169607,3398.460475,194664189.4853705,0.0
180,1617494400000,57051.95,57269.92,56388.0,56933.46,7177.782576,1617501599999,407685418.96579856,159986,3724.242179,211492162.23269695,0.0
181,1617501600000,56933.47,57583.32,56933.46,57492.42,3284.121028,1617508799999,188229450.65996224,84295,1599.103799,91649381.60883845,0.0
182,1617508800000,57492.42,57723.48,57290.0,57477.08,2497.503404,1617515999999,143618380.35540497,76968,1217.586806,70027323.89171869,0.0
183,1617516000000,57473.71,57614.53,57139.02,57614.52,2726.119587,1617523199999,156434973.61969045,95806,1364.277216,78292344.50446744,0.0
184,1617523200000,57614.52,57700.0,57402.3,57686.35,2866.222951,1617530399999,165007421.56582177,136120,1499.281562,86316041.09961027,0.0
185,1617530400000,57686.36,57787.79,57033.85,57275.55,3037.49286,1617537599999,174851810.7706406,118666,1527.611539,87957790.2703001,0.0
186,1617537600000,57278.23,58166.46,57000.0,58128.14,4212.601545,1617544799999,243580210.5945239,152881,2115.61165,122340455.40703058,0.0
187,1617544800000,58128.15,58492.85,57703.49,57918.11,4591.902752,1617551999999,266923539.20872855,151573,2251.456493,130895157.50201304,0.0
188,1617552000000,57918.11,58280.0,57684.29,58179.03,3533.837765,1617559199999,205041658.91910148,164031,1816.089413,105374697.5097846,0.0
189,1617559200000,58179.03,58263.33,57758.34,57953.86,2788.884527,1617566399999,161809313.59199578,162180,1483.002674,86022185.24356218,0.0
190,1617566400000,57953.86,58184.0,57826.16,58116.69,2227.583648,1617573599999,129198186.17172915,94565,994.634939,57688301.28819751,0.0
191,1617573600000,58116.69,58300.0,57886.15,58202.01,2370.02933,1617580799999,137758646.3068351,102042,1016.235891,59067702.02166362,0.0
192,1617580800000,58202.01,58387.35,57638.33,57787.88,3961.487212,1617587999999,229547830.34358448,132469,1888.638386,109428510.51048572,0.0
193,1617588000000,57787.88,57816.32,57320.0,57467.12,3319.594242,1617595199999,191245863.07441777,107956,1641.304869,94558438.14037365,0.0
194,1617595200000,57467.12,57618.0,56855.55,56897.45,4470.243956,1617602399999,256075648.24366522,149850,2142.110852,122693097.57218646,0.0
195,1617602400000,56897.45,57371.42,56790.57,57250.0,4484.909496,1617609599999,256189453.72605842,221790,2179.547452,124506386.38950723,0.0
196,1617609600000,57250.0,57550.0,56777.77,57539.15,3853.3731,1617616799999,220486364.1903135,133581,1839.676105,105262141.57129201,0.0
197,1617616800000,57539.14,57766.84,57324.77,57756.36,3653.789494,1617623999999,210330577.6462501,142395,1810.215903,104204784.91450854,0.0
198,1617624000000,57756.36,58124.67,57746.74,58113.06,5177.053604,1617631199999,299965712.4065917,182452,2633.096701,152565578.10334364,0.0
199,1617631200000,58113.07,59272.0,58113.06,59018.29,8333.548778,1617638399999,490081616.6688808,262653,4467.180609,262719777.07646787,0.0
200,1617638400000,59020.0,59240.0,58610.0,58954.6,6166.562373,1617645599999,363603209.2897998,272845,3221.747599,189955154.9155295,0.0
201,1617645600000,58954.6,59089.4,58732.08,59005.2,3435.140737,1617652799999,202380179.88156316,138346,1719.693158,101313366.77507056,0.0
